No.;Time;Comment;Scramble;Date;P.1
236;10.53;;F2 D U R2 U' R2 B2 L2 D L2 D2 F' R' D2 F2 R2 D U R D2;N/A;10.53
237;9.74;;R' F2 U' B R B U' B' U' F R2 U2 B2 L2 D2 B2 R2 L B2 L;N/A;9.74
238;9.74;;R2 F R2 F2 U2 F' U2 B D2 R2 F2 L' U R' D B2 R2 F2 L' U F';N/A;9.74
239;9.89;;B D' L U' B' D2 R U' F L B F2 U2 L2 U2 R2 F2 D F2 U2;N/A;9.89
240;12.78;;B2 R2 D' F2 L2 U' L2 D U B2 U' L D2 U L U2 F' U R2 U2 B';N/A;12.78
241;10.75;;B2 F2 U F2 D2 L2 D' F2 U2 L2 F' D2 U' R D L B2 D R2 B2;N/A;10.75
242;11.24;;L2 R2 D' U L2 D' F2 L2 B2 D' B' U2 L F D2 L F2 R' B' D;N/A;11.24
243;10.15;;U' L2 R2 D B2 U2 L2 F2 U F2 U F' U2 B' U' L' F' U2 L' B L';N/A;10.15
244;10.78;;D2 R' F2 U2 R F2 L2 F2 L' F2 R' U' B2 L2 R F' D2 B L' D' F';N/A;10.78
245;9.93;;U2 B' D2 L2 F' U2 F' D2 U2 B U R2 U2 L D B' F' L B R B';N/A;9.93
246;8.59;;U' L2 U L2 B2 L2 R2 D2 B2 R2 D' B' L' D2 U F2 R' F' L' B2 F';N/A;8.59
247;8.92;;F' U B U' F' L F2 R' L2 U2 B' U2 B' R2 B' R2 D2 F R2 D;N/A;8.92
248;9.16;;U2 B2 R2 D2 R2 D' L2 R2 U R2 U2 L' F R D' U L R2 U2 F' L2;N/A;9.16
249;11.16;;R F2 L F2 L' B2 D2 R' D2 L' D B D F' L' U B' D2 F' D';N/A;11.16
250;8.98;;F2 D B2 D F2 U F2 U2 B2 R2 F2 R B' F2 D L' U' R U' R U';N/A;8.98
251;9.67;;F B2 U2 R2 F2 D' F2 D' R2 U' B2 D' R D' F' D' B' L' R2 F';N/A;9.67
252;9.35;;D2 L2 B U2 R L D R L2 D F2 L2 U2 D' R2 F2 D L2 F2 L';N/A;9.35
253;9.32;;L2 D' B2 L2 D' L2 U2 F2 U' R2 U2 R F2 R B' L2 D' R' F L' F;N/A;9.32
254;10.47;;F L2 B U B' U R2 L B R2 L F2 R' F2 B2 D2 R2 U;N/A;10.47
255;9.16;;F U2 F' R' D2 F U D F2 L' D2 B D2 F D2 F' L2 D2 F' U2;N/A;9.16
256;10.21;;F' D R2 B2 R2 U' B2 U L2 D2 U F' L R B' D R U' L' R;N/A;10.21
257;9.89;;F2 D2 L' F2 R' B2 L2 U2 R' D2 B2 D B F L F' R' B2 L' F;N/A;9.89
258;9.61;;D R L F' L' D2 F L B U F2 U2 F2 B2 U' F2 D' L2 F2 B2;N/A;9.61
259;11.87;;B2 L2 U2 B2 R2 F' R2 U2 B F R2 L' D' R F U2 F D' F L2 D2;N/A;11.87
260;7.96;;U2 B D L U' F R' B R' U2 B2 R2 U2 F2 B' R2 D2 B U2 D;N/A;7.96
261;9.95;;R' B2 F2 D R2 F2 D F2 U' L2 D U2 F L D' U' B' D U2 R B2;N/A;9.95
262;9.19;;F B2 R' B2 D2 L2 B2 F2 U2 F2 R F' U2 B' L2 U L B L2 D;N/A;9.19
263;9.98;;U R2 U2 L2 F2 U2 R2 D R2 B2 D2 R U2 R D' B R' U L B2 R2;N/A;9.98
264;9.53;;D' F2 L2 F2 D U' B2 L2 U L2 B L2 R2 U' L2 D' L' D2 U F;N/A;9.53
265;11.69;;F D R U' F B D2 L F2 R D2 L2 D2 R2 U F2 B2 L2 U;N/A;11.69
266;13.67;;B2 D2 U2 L' D2 R D2 F2 D2 B2 U L U2 L D' B' R2 D2 R;N/A;13.67
267;11.84;;U R' D B' R' L2 U F2 L D F' U2 R2 F' U2 B' R2 U2 F' R2 B;N/A;11.84
268;11.67;;R' U L' F' U2 L' F' R2 L U R2 U D R2 U' R2 B2 R2 F2 U2;N/A;11.67
269;12.48;;R F' U2 L2 B2 R2 U2 F' L2 D2 F' D' B U2 L' B' R U' F2 R';N/A;12.48
270;12.59;;F2 R2 D2 F' R2 B' D2 B2 F' R2 F U' F2 R2 B' U L' U2 F L R;N/A;12.59
271;9.73;;D2 L2 B U2 B2 L2 D2 L2 B' R2 B2 D' F U' R U B2 F' D' L F';N/A;9.73
272;10.98;;B2 U' L2 B U2 F2 U R L F' D2 R2 F2 U2 L2 B2 R2 D' B2 L2;N/A;10.98
273;11.32;;D2 U R2 B2 U' F2 D R2 F2 L' R B' R' B' D' B' R2 B F';N/A;11.32
274;10.93;;B2 D2 R' U B' L' F2 D' F L2 U' B2 U' B2 U' F2 U' L2 D' F2;N/A;10.93
275;10.86;;F' U2 F' B' L' U' F' L' U B2 R F2 R' L' F2 L' U2 R' F2 R';N/A;10.86
276;11.41;;D R2 F2 L2 F2 D2 B2 D F2 L2 D F U' R' D U B2 F U' L U2;N/A;11.41
277;12.28;;L' F R B U2 F2 B2 R2 D' L' U F2 U2 F2 U R2 B2 D F2 B2;N/A;12.28
278;10.24;;B D2 B2 R2 D2 B D2 U2 R' F' U R' B U2 F D' U F';N/A;10.24
279;10.85;;F R U' F2 U2 B R2 U D2 F' D B2 D R2 F2 U' L2 F2 B2 U;N/A;10.85
280;8.59;;U2 F2 D2 R B2 R2 F2 U2 L' U2 L2 U F' L' B' F2 D2 U R D;N/A;8.59
281;8.96;;D' L2 B' F2 D2 L2 R2 F' L2 U2 L2 D2 L' D2 R U2 L D U2 L' R;N/A;8.96
282;9.71;;F R B2 U2 R D2 R' D2 F2 R' B2 L B D' L' B D' B L' R2;N/A;9.71
283;11.18;;U' R B2 R L2 F' R' U L' U2 R2 U2 F' D2 B2 L2 B' U2 B';N/A;11.18
284;9.73;;U' B2 L2 U R2 U2 R2 U' L2 U2 L2 B' U B2 R2 B' R' U' F' U' L';N/A;9.73
285;9.79;;B2 U2 B U' L D2 B' D' R' D' B2 D2 R2 U2 F U2 B' L2 B2 D2;N/A;9.79
286;10.26;;F2 U R D F' B' U F L' F2 U2 L2 U2 L B2 R' F2 R' B2 D';N/A;10.26
287;11.24;;R' F2 L' B2 R D2 L D2 B L' F' D B2 L2 B D L' R2;N/A;11.24
288;12.66;;D2 U2 R U2 L' F2 D2 F2 U2 F2 R D' L U L' R2 F D' R2 D2 R;N/A;12.66
289;9.88;;U' F2 L2 U2 F2 D F2 D B2 R2 D B F R' B' D' L R' F2 D' F2;N/A;9.88
290;10.86;;U2 F' R2 D2 L2 F L2 B' R2 U2 F' U' L' D2 L2 D2 R' D2 F' L2 D';N/A;10.86
291;11.80;;B2 R2 U2 R2 D' R2 U' B2 F2 D' R2 B' L' F2 L2 D' R D' B' D' U';N/A;11.80
292;10.36;;U2 R B2 D2 R B2 L' R2 U2 F2 R' B' D L2 R D2 U' B' U' R F;N/A;10.36
293;10.37;;R2 D2 U2 L U2 L R2 F2 R' D2 B2 F L2 U' B2 L D' R' U B' L;N/A;10.37
294;9.32;;D2 F' U2 B2 U2 L2 F L2 F2 L2 D2 U R U' R B L' U2 L B D2;N/A;9.32
295;11.05;;D L2 F2 L2 D L2 U L2 U' B2 D R' B' R F2 U2 L2 R' B' R2 U;N/A;11.05
296;10.55;;D B2 L2 D2 F2 L2 D' R2 D' L2 R2 F' R D' F' D' R2 B2 R' D R';N/A;10.55
297;10.57;;B2 F2 L2 U L2 D U2 F2 D' R2 B2 L F2 L D2 U' B' F2 L' D;N/A;10.57
298;10.37;;D' B2 U F2 R2 U R2 U' F2 U2 B2 R' B U L D2 U2 B2 R2 U;N/A;10.37
299;13.84;;D2 R2 U' B2 D' L2 U' R2 U L2 R2 F' D L2 D2 L U' F R F D';N/A;13.84
300;8.08;;F' B2 L F2 R2 U F' B L' F L2 F D2 R2 B L2;N/A;8.08
301;11.67;;U2 F2 R2 D2 L' B2 D2 U2 L2 R' B2 D' B R' B' U' F2 D2 L U;N/A;11.67
302;10.00;;R2 U2 F2 L2 D B2 D F2 R2 U F2 R D' R2 B2 R' B L B' F' R';N/A;10.00
303;13.03;;D' L2 R' B2 R' U2 R' D2 R B' U F' L' D' B2 U2 L F;N/A;13.03
304;12.26;;F' L2 U2 F2 R2 F2 U' R2 F2 D2 F2 U R' F' L U L' B L2 F2 L';N/A;12.26
305;15.92;;L U2 F L' F B2 U2 D L' U' L2 F2 D' R2 U2 F2 B2 L2 D';N/A;15.92
306;12.85;;B' U' D F' B2 U' R U2 B' U F2 L2 D B2 D' F2 U2 B2 U2;N/A;12.85
307;10.11;;F L2 B2 R2 U2 L2 B' R2 B D2 R2 U F D B' R U2 R' U L' R;N/A;10.11
308;11.92;;F' U2 F2 D' L2 F2 D L2 D R2 U2 B U' B D2 F R' D2 L B' R2;N/A;11.92
309;12.04;;U R2 U2 R' D2 L F2 D2 R D2 R2 U2 B D' U B' R' U R B;N/A;12.04
310;12.22;;R2 B' R2 F R2 L D B D F' R B2 L F2 B2 L' B2 L' U2 B2;N/A;12.22
311;10.70;;D' B L2 U2 L' F' D' U2 R2 B' U2 F2 B' R2 F D2 L2 U2 R;N/A;10.70
312;10.56;;R2 D2 R' B2 L2 D2 R D2 U2 R' U R' B' R' F' R' B U' L2 U';N/A;10.56
313;10.55;;F2 L2 D2 F' L2 U2 B U2 R2 D2 R' D' U' B2 L F D2 B2 L';N/A;10.55
314;9.01;;F' R2 B D2 F2 D2 B R2 F' R2 F' D' R B2 L B' L B2 D L;N/A;9.01
315;10.37;;L2 B2 R D L D2 L U' F' D' L2 U2 R2 F2 D' F2 D L2 F2 D' L;N/A;10.37
316;9.76;;F2 U' B2 U F2 U B2 U' R2 F2 D' L' F' U F' U2 R' U' B' D2 U';N/A;9.76
317;9.52;;F U2 F2 R2 D R2 B2 D F2 U' L2 B L D2 B' R D' U' L';N/A;9.52
318;10.81;;F' R2 D' L' F' B' U' R' L' F R2 F D2 F' D2 B' R2 F2 U2 R2;N/A;10.81
319;11.83;;D2 L2 F2 U2 L2 B R2 B2 U' L' F' D' B' L' U' R' B' L2;N/A;11.83
320;12.37;;B R2 L F R U' D F2 B R' L2 U2 D B2 U R2 F2 R2 U B2 D';N/A;12.37
321;7.94;;L2 D L2 F2 U' L2 F2 L2 D B2 R' U L' F R B R' D' U' R;N/A;7.94
322;12.17;;L B2 L F2 R F2 L2 B2 L2 D2 B2 F L' R2 B2 F2 D' L' U' B;N/A;12.17
323;9.48;;D2 F2 D R2 U F2 L2 U R2 F2 U R' F U2 L2 B' F L2 R' U;N/A;9.48
324;9.54;;L2 U2 L F2 L' F2 D2 F2 R D2 U' F' D' F2 R B' D B2 D';N/A;9.54
325;10.32;;F2 U F2 D' B2 D2 L2 B2 R2 D' B2 R' U2 F2 L' R2 B' R F L' R';N/A;10.32
326;10.81;;L2 R B2 L' F2 U2 B2 R D2 U2 L' D R2 D2 B L U' F' D' F2 R;N/A;10.81
327;8.91;;F2 D2 R U2 L D2 R' U2 L U2 L2 D U' R F U2 B' D R2 U' F;N/A;8.91
328;10.38;;F L' B R2 F' D R L' U D' R2 F' L2 D2 B D2 B2 L2 D2 L2 F';N/A;10.38
329;10.86;;F' U B' L B L2 B' D F2 D2 F2 L U2 L' U2 F2 L' U2 R' F';N/A;10.86
330;9.64;;D2 L B' D' R2 F2 B D R U L2 B2 U' F2 U2 L2 U F2 U2 R;N/A;9.64
331;10.05;;B2 F2 R2 B2 R' U2 R' U2 R' D2 L D R' B2 L2 D B' U2 B2 L F';N/A;10.05
332;14.34;;B2 D B2 R2 D' B2 R2 D2 U B2 U L' R2 F2 U F D B' F2 L';N/A;14.34
333;11.93;;R2 D2 R F' B' R L D' L' B U' L2 U D F2 R2 D L2 U2 B2;N/A;11.93
334;9.57;;D2 R2 D2 R' F2 L' B2 D2 L B2 D2 F R D' B2 F2 D2 L D F2;N/A;9.57
335;10.16;;F' L D' F2 R2 F' R' U' L' B2 D' B2 U' D' F2 L2 F2 U F2 D B';N/A;10.16
336;11.23;;F' U' B' D R' B2 L U' F' R2 B2 U F2 R2 B2 L2 D2 B2 D' L2 R';N/A;11.23
337;13.36;;B R2 F2 L2 F U2 F U2 L2 B' F' R' D' F2 R2 F2 L D U' F L';N/A;13.36
338;11.95;;R2 D' B2 R2 D' B2 U R2 U2 L2 D2 L' F' R U2 F' D2 B U L' D2;N/A;11.95
339;11.85;;B L F2 L B2 D2 L' B2 F2 L' F2 R' D' R U R' B L' R B2;N/A;11.85
340;12.01;;L' D F' B R F' D2 L F' B2 U' L2 B2 L2 U F2 D R2 L2 U' F;N/A;12.01
341;12.37;;B2 D2 B' L2 R2 D2 R2 B' U2 L' F2 U B' F' L B2 F2 D' L;N/A;12.37
342;10.52;;D2 L2 U F2 D2 R2 B2 L2 D B2 D' F' L' U' F U F' D' U' B;N/A;10.52
343;11.61;;D' F2 U B2 D R2 U2 F2 L2 B2 D B R2 D' U L D' L' F' D' R';N/A;11.61
344;11.05;;F' D R2 D2 R2 F2 D2 B2 U2 L2 F2 U2 B R D' L2 F D2 F2 U2 L;N/A;11.05
345;13.28;;R2 B2 R2 B2 R' B2 R' F2 R' B2 L U' R F2 L' B2 U' L2 F R B';N/A;13.28
346;14.03;;L2 F' B2 R' L2 U' R2 B' L' U L2 D F2 R2 U2 D' L2 U' F2 R2;N/A;14.03
347;10.63;;D2 R2 D' R2 U' F2 R2 D2 L2 F2 L' D B' L B' L' R2 D2 U;N/A;10.63
348;12.82;;R2 F2 R2 U L2 F2 U F2 U L2 F L R U R D F L' B' R U;N/A;12.82
349;12.97;;F2 R U2 D2 B' U' R B2 D F2 U2 F2 B' D2 F U2 L2 D2 L2;N/A;12.97
350;9.13;;L2 D F R U' D2 R' F2 D2 B R2 U' F2 U2 D R2 F2 R2 B2 U;N/A;9.13
351;10.53;;U2 B L' D R' U F' U' B U' B2 R2 D R2 B2 U B2 U' F2 D;N/A;10.53
352;9.29;;L' B' R2 U2 L2 F2 L2 R2 B' L2 B2 F' L' D U2 B D2 R2 B' F2 D;N/A;9.29
353;9.24;;D2 L2 D2 L' B2 L D2 U2 L2 F2 L B' U2 L' B D F2 L2 F';N/A;9.24
354;10.36;;R' F2 D R2 D2 F' R L' F B2 D' F2 U R2 U' L2 U B2;N/A;10.36
355;9.32;;R U2 F2 D2 F2 R' B2 F2 L2 U2 R' B F D' U' R' U L' R F L;N/A;9.32
356;12.94;;B2 R2 U' B2 D R2 D L2 D' B2 U' R B2 U' R2 B F' R2 U' R2 D;N/A;12.94
357;12.50;;U' L' U2 R' D2 F2 R D2 F2 D2 R2 U2 D L' F' L B' D' R' F' D2;N/A;12.50
358;11.01;;D F2 R2 B2 U' R2 F2 U2 B2 D F2 L' U F2 R2 B' D2 L' D' F' D;N/A;11.01
359;12.54;;D2 L2 B' F L2 F' R2 F2 D2 L' D2 B L2 B D' L2 U B L';N/A;12.54
360;10.60;;U' L2 R' B2 D2 U2 L2 R' U2 B2 D2 U L' B' F' U2 B2 D2 L F2;N/A;10.60
361;9.73;;F2 B2 L' U2 R D' F L U R2 F2 U R2 F2 B2 D' L2 F2 U F';N/A;9.73
362;12.74;;F2 R B2 D' R2 L2 D' B' D' L2 D2 B2 L U2 B2 R D2 B2 L B2 U;N/A;12.74
363;15.23;;U' F2 R' F2 R' D2 L' F2 L' R' D' B2 L' B2 U F' R2 F L2;N/A;15.23
364;9.50;;D2 B D2 U2 B' U2 R2 U2 B2 F' U2 R D B L B' F' R D2 L';N/A;9.50
365;10.62;;L2 D' B2 D' L2 F2 U2 R2 D' R2 U' B U2 L' U2 F D2 L2 B2 U' R2;N/A;10.62
366;14.75;;B D2 B' D2 F U2 F L2 B L2 F2 D' U R2 D2 R U R B D2;N/A;14.75
367;10.04;;B2 D2 R' D2 L' U2 L' B2 L2 D L B F R B D F D U;N/A;10.04
368;11.19;;U L' U2 F D' F2 L' D' F L' D2 B' D2 B' R2 F U2 F D2 L2 B;N/A;11.19
369;10.49;;D U2 L2 U' F2 U' F2 R2 L' B' D U F L2 B F2 D2;N/A;10.49
370;11.82;;L D' B' U L U2 L2 D2 B D R2 L2 B2 U R2 F2 D R2 D R2;N/A;11.82
371;9.19;;F2 D2 U' B2 L2 U L2 U' R2 U2 F U2 L' D' F2 U' B' R2 D L';N/A;9.19
372;12.53;;B2 L2 U' L2 D' L2 D F2 D' F2 U R U B R U2 L R2 F U2 L;N/A;12.53
373;12.71;;L2 B2 L2 U L2 F2 D2 U L2 D2 L2 B R' U R D2 L U' R' B U';N/A;12.71
374;11.50;;U2 B' D2 U2 F U2 B' L2 B2 D F2 L D' R' D2 F2 U F' L';N/A;11.50
375;13.90;;L D2 R' U2 L2 U2 L F2 U2 F2 L U' F2 L' D U2 R2 F U2 L2 R;N/A;13.90
376;9.29;;D R2 U' R' B' R' F2 D' U2 R2 D2 F2 L D2 R D2 L F;N/A;9.29
377;12.88;;U2 B2 F2 L2 R2 U' B2 L2 U' R2 D2 R' F' L2 B2 U' R2 U R D F2;N/A;12.88
378;9.22;;D R' L B U2 D' R D2 R2 U' B2 L2 U R2 L2 F2 B2 D;N/A;9.22
379;11.90;;D' R' U2 L' D2 L2 U2 L' B2 U2 R2 U' B' L' R' U2 F2 U B' F';N/A;11.90
380;9.66;;D2 U2 L2 F2 L' D2 L D2 R2 D2 R' B' R D2 F' L' F' U R F;N/A;9.66
381;13.87;;R2 U B' D2 R L' B2 U' D F' R2 F2 L' D2 F2 R' U2 F2 L' U2 L2;N/A;13.87
382;10.84;;B2 D F2 R2 B2 R2 D2 L2 D2 U' B2 R' F U' L2 D' R' F D2 U' F;N/A;10.84
383;10.78;;F' U B' R2 U' F2 D' R' F2 L' D L2 D2 F2 L2 B2 D' B2 R2 D2;N/A;10.78
384;9.36;;L2 R2 D2 F2 L2 U' L2 U B2 L2 B2 L B U2 F D F' R2 D' B2 L2;N/A;9.36
385;12.00;;B' U' L2 D2 L2 U' B2 D B' R' U R2 D' L2 B' R' U;N/A;12.00
386;11.15;;R D2 L' F2 R B2 L' F2 U2 R B2 F' D F U' L2 B2 L B' F2;N/A;11.15
387;9.33;;D F R2 B' L D B D2 R L F2 R2 B' R2 D2 F' R2 F;N/A;9.33
388;11.59;;R2 D R2 U' L2 D2 R2 B2 R2 F2 D R B2 D F' D' B' L D2 F2 L;N/A;11.59
389;12.55;;D2 U' L2 U2 R2 B2 D L2 D F2 B' D F R' F' L2 F' D B2 U';N/A;12.55
390;9.20;;F D2 F2 D2 R2 B F2 D2 U2 R' F2 U L2 B D2 U2 R2 D2 L;N/A;9.20
391;10.60;;F2 R' D2 U2 R' F2 D2 L' F2 R' F2 D' B D' L2 U' L' B' L' D';N/A;10.60
392;10.57;;U' F2 U R2 D L2 D R2 F2 U B' D2 R B2 U F R2 D' U F2;N/A;10.57
393;10.29;;R' D' F2 R2 D' F2 D' U2 B2 U' F2 R D2 F' L' F2 U L2 F L2 R;N/A;10.29
394;9.92;;D' R2 D R2 U R' U' F2 L' F U2 F L2 B L2 F' R2 B U2 F2;N/A;9.92
395;10.18;;R U2 L' B2 D2 U2 L' R2 U2 F R' D' R D' F' R F' D' R';N/A;10.18
396;11.75;;L' D2 F2 L D2 L U2 R' D2 B2 L2 D' B U R F U R' D2 U2;N/A;11.75
397;11.98;;U R2 D L2 D2 R2 L B' F2 R' D2 R2 L B2 L D2 L' F2;N/A;11.98
398;9.78;;B D2 L2 B U2 F' R2 D2 B2 D2 U' L' R2 F2 L B' L D R2 D';N/A;9.78
399;9.13;;B' D B D2 F U' B' R' B' U2 R F2 U2 R' U2 D2 B2 R2 D2 L';N/A;9.13
400;10.31;;U2 L2 R2 B2 D' U2 L2 F2 U B' L2 D' B' L R' D B2 L B';N/A;10.31
401;10.82;;L' D2 F2 R' F2 U2 R U2 L2 B2 L2 D R B' U2 F' U B2 F' U L';N/A;10.82
402;11.11;;B U' R2 D F2 L2 R2 D L2 B2 U B' D' B2 U' R' D L' F U';N/A;11.11
403;11.04;;L B' D2 F' R2 F' D2 B' R2 D2 R2 L' U F2 L' B U2 B2 F' R';N/A;11.04
404;9.91;;D2 B U2 B D2 R2 U2 L2 B2 L2 F' U' L' D2 F2 L2 F' R D' L R;N/A;9.91
405;13.59;;L R2 D2 R2 F' D2 F' L2 D2 L2 F D2 L' B2 F R F2 D' U2 R';N/A;13.59
406;8.64;;R2 B2 D' R2 D' B2 F2 U2 F2 R2 F L2 B' R' U' L D L' D' B';N/A;8.64
407;10.95;;L2 D F2 U L F' B' U' D2 R F2 U2 R2 D' B2 R2 D R2 U2 D R2;N/A;10.95
408;12.28;;B U' F2 R2 F2 D U' L2 U' R2 F2 U L B L' U R F' L2 B';N/A;12.28
409;10.68;;D B2 D F2 L2 U2 R2 F2 D2 B2 F L F' D' F' D2 L' B R2;N/A;10.68
410;9.88;;B' U2 B D' B' L F D' L U F2 U D2 F2 U' L2 D' F2 R2 D;N/A;9.88
411;10.49;;U' D2 B' U2 R2 D2 F2 R2 B L2 F' R2 U F' U2 R' U B2 D U';N/A;10.49
412;8.80;;B2 D F R' D R F2 R' F' R L2 D2 L2 U2 R' U2 B2 U2 L' U2;N/A;8.80
413;7.92;;F2 U2 R2 B2 U R2 U' F2 R2 F2 L2 F' U2 F2 D' L D B' D F U2;N/A;7.92
414;10.31;;U F2 R2 F' L D B' L' U' R U R2 L2 U L2 U' D2 B2 U' F2;N/A;10.31
415;10.57;;R F' D2 F L2 D2 L2 U2 R2 B L2 B2 U L' F D L2 F' D' B2 F';N/A;10.57
416;8.70;;R2 D B' R2 U R L B R L2 D2 R2 U' F2 D F2 R2 U' B;N/A;8.70
417;11.51;;F' U2 B R2 B' L2 B2 U2 L2 U2 R U R' B U2 R' B2 F U2 B2;N/A;11.51
418;12.15;;R' F2 B' U' F' B2 D' B F2 D F2 U' B2 D F2 D' B2 D;N/A;12.15
419;14.61;;F' B L D' B' D2 L U R' U2 L2 F2 L2 F2 U' F2 D R2 U' L;N/A;14.61
420;9.51;;B2 D' R2 D' L2 B2 U' R2 D' R2 U F D2 L F' L' R2 F2 D2 B U;N/A;9.51
421;12.66;;F' U D R2 F' U R' U2 D' L R2 U' F2 B2 U2 F2 U F2 D F2 D';N/A;12.66
422;10.86;;U' F2 D R' D' L2 B L' U2 R' U2 F2 L2 U L2 U' R2 F2 U R2 L2;N/A;10.86
423;11.50;;D2 R B2 L2 D2 F2 R' D2 R F2 R' F' D' L' D2 F' L2 F L2 U';N/A;11.50
424;11.14;;L2 U2 R2 B2 F2 D' R2 F2 U' R2 D2 R D' U2 F R D2 F2 D' F2 U';N/A;11.14
425;12.20;;B2 D2 R2 B2 D2 L2 B2 D' L2 U2 L2 B' U' L2 R' U2 R' B2 L U' F2;N/A;12.20
426;12.20;;B2 U B2 U R B L' U' D F' B' D2 L2 B' D2 F U2 B' L2 U2;N/A;12.20
427;9.27;;U D2 B2 U2 B L2 F D2 U2 B U2 D B' F' D2 U R B' F2 D';N/A;9.27
428;13.76;;F B U' L' B R U2 B D' F U2 D2 B2 R D2 R B2 L B2 L';N/A;13.76
429;9.83;;U2 L' D F' B2 U' F' D B L U B2 U L2 U' R2 D F2 U B2 D2;N/A;9.83
430;10.07;;U2 D F' D2 L D2 B' D' F' B D2 R2 D2 B' L2 U2 F2;N/A;10.07
431;13.26;;F' D2 R2 D B2 U2 L' F2 U' R2 L2 F' L2 F2 D2 B' U2 F2 R2;N/A;13.26
432;10.72;;R2 D B2 L2 D2 U' B2 U L2 R2 B D' R U' F' R2 D L U2 R2 B';N/A;10.72
433;8.71;;R2 U2 F' D2 L2 R2 F' D2 R2 B2 F D' U2 L2 F R B D' L D2 U';N/A;8.71
434;11.25;;B U2 R2 B2 L2 F2 U' L2 D B2 U2 F2 L U' F R' U2 L D' B D';N/A;11.25
435;8.66;;L F2 D2 U2 F2 D2 B D2 F' R2 L D U' R2 D L' D L' F;N/A;8.66
436;12.45;;U2 D R2 D2 L U R B D F2 U F2 L2 U R2 B2 R2 F2 B';N/A;12.45
437;9.51;;B2 D2 R D2 U2 R' U2 B2 L D B' U' B' F' D F D L U';N/A;9.51
438;11.02;;D' R2 F2 U' R2 U' R2 D2 F R' U B2 D' R2 B' F' L R2 U';N/A;11.02
439;10.16;;B D' B2 D2 R2 B2 F2 D L2 B' D U2 L2 B' R U B2 L2;N/A;10.16
440;11.61;;R2 U2 L' B' R2 F L' U F' U2 F2 B2 R B2 L' U2 D2 R2;N/A;11.61
441;9.51;;U' F2 L2 F2 U' L2 B2 U F2 L' U R D' F U' B2 L2 U F2;N/A;9.51
442;11.04;;B2 D2 L2 B2 R2 D B2 F2 U2 B2 D' B' D2 F D R2 U' R' F L' D;N/A;11.04
443;9.93;;F L' D2 F R2 B' R F' L2 D2 F2 U' F2 L2 U L2 D' F2 D F';N/A;9.93
444;12.76;;B2 R2 U2 R B2 F2 U2 L U2 L2 U2 D' F' D L' U' L B' L' R D2;N/A;12.76
445;11.14;;U2 B2 U2 R U2 L D2 F2 L' F2 R' F' L U' B D L2 D R' B L2;N/A;11.14
446;11.73;;L2 D F2 U' R2 F2 R2 U2 L2 U F2 L' B' F R' F' L U' F' L' U';N/A;11.73
447;9.75;;R2 U F' L B' U2 D' R L' B R' F2 R F2 R2 B2 U2 R' F2 D2 R';N/A;9.75
448;11.88;;F' L2 U2 R2 F U2 F D2 B2 L2 F' L B' U2 F D B U2 F2 R';N/A;11.88
449;11.68;;F L2 F2 L2 F2 D' R2 D2 U' L2 U2 B L R2 U' F2 R' D F R2;N/A;11.68
450;11.65;;U' B L2 R2 B2 L2 D2 F' L2 D2 F R2 L B' F2 D2 L2 U B F';N/A;11.65
451;10.83;;F2 L F2 R F2 L2 B2 U2 R' U2 B2 D F L' D2 B' R' B U L' R';N/A;10.83
452;10.09;;F2 B2 L B' U' F R' F' D' B' D' R2 D R2 B2 U R2 D' L2 U;N/A;10.09
453;8.64;;R' B2 R2 D2 R F2 L2 D2 R2 D2 R U' F' R' B2 R D2 L' R' D;N/A;8.64
454;9.71;;B2 U2 B2 R2 F D2 R2 B' D2 U L' B R D2 U2 B2 D L' F;N/A;9.71
455;9.32;;L F R2 F2 D2 B F2 R2 D2 F D2 L2 D' L' B R B D' F' U2;N/A;9.32
456;10.49;;L' D F2 D R2 U2 B2 F2 D' B2 L2 U R' D' L' B' D' F2 R F D2;N/A;10.49
457;9.25;;F2 R F2 U2 R D2 R' B2 F2 R B' R D2 F' D U2 R B L D;N/A;9.25
458;10.23;;F' R' L' F L' U2 B' D F D2 L2 B2 U2 B' L2 F2 L2 U2 F';N/A;10.23
459;13.16;;B R' D F U R2 U2 B' L D B2 L D2 R2 L F2 D2 L U2 R2;N/A;13.16
460;13.56;;B2 L2 B2 R2 D F2 D F2 U' R2 U' L F' U B U2 B2 D2 L' D2;N/A;13.56
461;10.93;;L' B L2 F' R2 U D F' D R2 U2 R2 D R2 D B2 D' L';N/A;10.93
462;9.33;;U' L' B U' R2 L' U2 R' F U' L2 U' L2 B2 D' B2 D' F2 D;N/A;9.33
463;14.41;;D F R' U' R L F' L2 B U R2 F2 D2 L2 U R2 D' F2 U2 D';N/A;14.41
464;10.06;;R2 F2 R2 F' L2 B L2 F2 L2 U R' D R2 U2 B' F' D B' U;N/A;10.06
465;11.00;;L' B2 L2 B2 U' F2 D U B2 L2 F' R' U2 R' U B F U' R2;N/A;11.00
466;12.24;;D2 L2 D2 B2 R2 F2 U' F2 U' B2 L2 B' L2 D' L B2 D2 B' L' D' U';N/A;12.24
467;13.57;;F2 U2 R2 B2 L2 F' U2 R2 F' R2 U B' D' B2 R2 D' F L D2 F';N/A;13.57
468;10.65;;R2 B2 L2 F U2 F' U2 F D2 B2 R D L' U F' L' B' R2 F' L2;N/A;10.65
