No.;Time;Comment;Scramble;Date;P.1
606;11.07;;D R2 U R' D2 B2 U L B F2 D' B2 D' L2 F2 B2 U R2 U' L2 U';2020-03-17 23:38:25;11.07
607;10.41;;L2 U' F2 L2 B2 F2 U2 R2 U' R2 U R' F' L2 D L F L D L2 R';2020-03-17 23:39:20;10.41
608;12.83;;F2 U' R F L' U' L' F2 L2 U2 R2 F' R2 B2 L2 U2 B2 U2 L F2;2020-03-17 23:39:42;12.83
609;8.39;;F' L2 D' R2 U' B L' D F R2 D2 L2 D2 F R2 B' D2 F' R2 F' L';2020-03-17 23:40:11;8.39
610;10.48;;B2 D' F2 L2 F2 R' D2 U2 R' B2 L' B' R' B L F' L2 R;2020-03-17 23:41:47;10.48
611;10.02;;B' D' B2 F2 L2 F2 D2 F2 U' F2 B R' F' L' B' L2 F D' B';2020-03-17 23:42:10;10.02
612;10.94;;R2 B' U2 L2 F U2 F L2 U2 F R2 F2 L' D U2 B D F L D R2;2020-03-17 23:42:32;10.94
613;11.77;;B R2 B U2 L2 D2 R2 F' D2 B2 F' U L2 U F L D F L F';2020-03-18 01:49:11;11.77
614;11.81;;B L' U' B D2 F L R2 U' B2 D2 L2 D' B2 U2 L2 D' L2 F2 R';2020-03-18 01:49:32;11.81
615;15.63;;U2 R L2 U B' U2 F2 L' D R2 D2 L2 F2 D2 F R2 F L2 D2 L2 D2;2020-03-18 01:50:04;15.63
616;11.09;;B L D F2 L2 B2 F2 D2 B2 F2 D' R2 U B' D' F' L' F L2 B2;2020-03-18 01:50:31;11.09
617;9.51;;F L2 U B2 R F' U' B R2 B2 D2 L' F2 R' B2 L F2 U2 B2 F;2020-03-18 01:52:17;9.51
618;12.12;;F2 U L2 U' F U2 D2 L D' R2 U R2 B2 U B2 U R2 F2 D2;2020-03-18 01:52:37;12.12
619;10.86;;R' D2 U2 B2 L' U2 R U2 R' B2 F2 L' D R' U F2 D' R' D F' R2;2020-03-18 01:52:58;10.86
620;12.06;;U2 R' U F R B U D' F' R2 F2 R F2 L B2 U2 L2 D2 R' B2 L2;2020-03-18 01:53:20;12.06
621;10.21;;F' R' L2 B2 D' F2 L2 U' B2 D' R2 B2 U2 F2 R' D' U F D L F2;2020-03-18 01:53:48;10.21
622;12.44;;D U R2 D2 U' R2 B2 U' L2 R F2 R2 B' D B2 D F L' R2;2020-03-18 01:54:11;12.44
623;12.44;;D R' D2 B L2 B' D2 F' U2 L2 D2 R2 F U' F2 R' F' U2 R2 B';2020-03-18 01:54:32;12.44
624;11.54;;D R2 F2 R' B2 R' B2 U2 R2 B2 F2 U2 D' B' L2 F2 L2 F' L U';2020-03-18 01:54:56;11.54
625;11.31;;U' B2 D L2 D L2 U2 R2 B2 F2 U F D2 L2 R' F U R D U';2020-03-18 01:55:18;11.31
626;12.13;;U2 F2 R2 D' B2 U2 R2 U' B2 D2 L U2 F R' U' F' L F' D2 R2;2020-03-18 01:56:14;12.13
627;12.66;;U F2 D2 B' U2 B D2 F' D2 L2 F2 D2 L' F' D2 L' D L' R' B' U';2020-03-18 01:56:38;12.66
628;15.82;;U2 L2 B2 U' R2 F2 U' L2 D R2 D B' L2 F' R2 D2 R' U2 B' F';2020-03-18 01:57:06;15.82
629;8.46;;F' L' D2 L2 F2 D2 L2 F' D2 F' L2 U2 R' B2 R' D U' L2 R;2020-03-18 01:57:34;8.46
630;11.83;;D2 B F2 U2 F2 D' L2 R2 D2 B2 D L2 D2 R' F' R' B' R' F D;2020-03-18 01:57:54;11.83
631;11.79;;F2 D F2 U2 L F2 R F2 U2 R' D2 L' B' U' F R B' L D' L;2020-03-18 01:58:15;11.79
632;11.79;;R U B R2 F' U2 F U2 B R2 F D2 L D B U R U B' R2;2020-03-18 01:58:39;11.79
633;17.91;;L' F' R' L U' R2 F' L' F2 U' F2 U2 F2 R2 U' F2 U' F2 B2 U L;2020-03-18 01:59:00;17.91
634;11.18;;D2 L D2 F2 U2 B2 R B2 U2 L2 R2 B D L2 D R B F D' B;2020-03-18 01:59:54;11.18
635;11.74;;D2 F2 D2 U2 L' U2 L' D2 U2 R B2 R2 B D' L D' F' L B' D' U2;2020-03-18 02:00:16;11.74
636;10.59;;U' D2 B2 R' D' L U2 B' R' L2 B2 U' L2 F2 D' B2 L2 U2 B2 L2;2020-03-18 02:00:37;10.59
637;10.30;;L B U B2 R U B2 R D2 R2 U' F2 L2 D L2 F2 D' F2 U B2;2020-03-18 02:00:59;10.30
638;15.55;;U' R' L2 D2 F R2 D2 F' L2 F2 U2 B D2 U' F' D' L' B L2 B2;2020-03-18 02:01:19;15.55
639;14.28;;L B2 R' F2 L2 D2 R' U2 R' F2 R' B' D2 R U F L2 B D L' B2;2020-03-18 02:01:52;14.28
640;8.46;;F U R2 D B2 U' B2 R2 U L2 B2 U2 F' U' F2 R' U R D L';2020-03-18 02:02:16;8.46
641;10.26;;B L' F2 D' F2 U F2 D' L2 B2 F2 U R2 F' U L D' B L2 F' R;2020-03-18 02:02:39;10.26
642;10.98;;F2 R' D' F D2 F' U R' U2 R2 L2 U R2 F2 R2 D' R2 D' F2 D2 F;2020-03-18 02:03:09;10.98
643;9.99;;F2 R2 F2 U' R2 D B2 D2 F2 R2 L' B2 U L2 B' D2 R B' U;2020-03-18 02:03:37;9.99
644;12.28;;R' B2 R2 F2 L2 U' F2 D U2 B2 U2 B' D B2 D2 B U' R2 B;2020-03-18 02:03:57;12.28
645;12.35;;L' F' L2 U2 R2 U2 F' R2 B L2 F R2 U' R D F R' F2 R D B2;2020-03-18 02:04:19;12.35
646;9.43;;F2 D2 L2 R2 B R2 D2 L2 R2 U2 F' D2 U' R2 B2 R B D' U B' L2;2020-03-18 02:04:43;9.43
647;12.80;;B D2 F' B2 U B2 D F2 L2 F2 D2 B2 D2 F U L R' F' D2 R;2020-03-18 02:05:03;12.80
648;11.74;;U' D2 L2 B2 L2 B' L2 F' L2 D2 R2 D2 B' U R D2 L2 B' U' B F2;2020-03-18 02:05:27;11.74
649;13.61;;D F' D2 R' F2 R D F' D2 R2 D2 L2 F B U2 B' R2 F' U R';2020-03-18 02:05:48;13.61
650;11.49;;R2 B2 R2 F' R2 U2 B' D2 F' R2 F2 L' D2 B' U' L R' F' D B';2020-03-18 02:06:11;11.49
651;14.89;;L2 D2 L2 U' F2 B L' U D2 B' D2 F' U2 B D2 L2 F L2 F R2 L';2020-03-18 02:06:38;14.89
652;13.34;;L2 U' R2 B2 L2 U R2 F2 D2 B2 R2 U' R B L2 F2 D2 R2 U' B' F';2020-03-18 02:07:03;13.34
653;12.71;;B R2 F2 D' R' U2 B U2 B2 R D2 R B2 U2 L2 U2 D2 L' F D;2020-03-18 02:07:28;12.71
654;9.83;;F' D' L' F2 R' U2 L' B2 R2 U2 F2 R2 U2 F' D2 R' F2 R' U' F' D';2020-03-18 02:07:51;9.83
655;8.97;;R' F B D2 L' B L2 U D2 R F2 L2 D2 R' D2 F2 U2 R' F2 B';2020-03-18 02:08:13;8.97
656;8.23;;F2 D R2 D F2 U2 B2 R2 F2 R2 D B L2 U' B2 F U2 L' F2 D R2;2020-03-18 02:08:30;8.23
657;11.14;;R' F U' R D2 R2 L' F U' F2 L2 U' B2 R2 L2 U L2 U' L2 D' F;2020-03-18 02:08:50;11.14
658;11.92;;D' L2 R B' R2 B' R2 F' R2 U2 R2 U2 D' R2 D L2 B' D' U2;2020-03-18 02:09:17;11.92
659;14.26;;L2 U L2 B D2 F' R2 B2 U2 L2 D2 L2 U2 R U' L' F U2 L2 U';2020-03-18 08:55:54;14.26
660;12.08;;D B2 D' U2 B2 R2 D B2 U' F2 R' F2 U' R2 F U2 R' U B';2020-03-18 08:56:23;12.08
661;12.89;;F' B U F B R U' F' D2 R B2 U2 R F2 D2 F2 R2 B2 L D2;2020-03-18 08:56:47;12.89
662;15.05;;L' R2 F2 L2 U B2 D2 F2 D L2 U F2 U2 B L2 D' L F D R;2020-03-18 08:57:10;15.05
663;12.89;;D B2 R L' U2 F' R' D2 F' L2 B R2 F' L2 F2 U2 F U2 R D';2020-03-18 08:57:40;12.89
664;10.10;;R B2 D' R2 D F' D R' F2 R' D2 L F2 L' U2 R' D2 L' F;2020-03-18 08:58:51;10.10
665;14.06;;F' U L2 D' F2 R2 U2 L2 D2 U' R2 U' R D' R F U F L R2;2020-03-18 08:59:11;14.06
666;10.62;;L U' B' D L2 U2 R D U2 R' U2 F2 R U2 D2 R' F2 B2 L2;2020-03-18 08:59:38;10.62
667;10.29;;D2 L B' D' F2 L U' F2 R' B U2 B2 D2 F' U2 R2 B D2 F2 L2;2020-03-18 08:59:57;10.29
668;15.28;;F D2 F2 R D2 B2 L2 D2 B2 R F2 L2 D2 B' R2 D' R F2 L' F;2020-03-18 09:00:20;15.28
669;10.69;;R2 L' B' R' F2 B2 D' F D B2 L2 D' R2 U2 R2 L2 F2 L2 U F2 R';2020-03-18 09:00:45;10.69
670;10.57;;R2 D' L2 U B2 U B2 D' F2 U2 F2 L2 F' R U' L' R2 B U B L2;2020-03-18 09:01:08;10.57
671;10.98;;U D' R' F U R2 B' R B' D B2 D' B2 L2 D B2 R2 D2 B2;2020-03-18 09:01:34;10.98
672;11.40;;L2 F2 R' F L B R B2 U F2 R D2 F2 D2 F2 R2 L F2 L U2;2020-03-18 09:01:55;11.40
673;10.82;;L2 D U2 L U2 B2 F2 R' U2 F2 D2 U2 L F2 B U' B' L2 U B' F';2020-03-18 09:02:18;10.82
674;9.87;;D2 L2 D B2 D' F2 U R2 B2 L2 R2 D' L' B' D L' B D U B' U';2020-03-18 09:02:43;9.87
675;12.93;;F' R2 D2 B' D2 L2 F L2 R2 B2 L2 D' U' F' L' F R' D2 L' U';2020-03-18 09:03:02;12.93
676;12.03;;F' L' F U F D2 B2 L U L2 D2 L2 D2 F' L2 U2 F R2 L2 B2;2020-03-18 09:03:25;12.03
677;13.20;;F' D2 R2 U2 B2 L2 F D2 R2 F2 R2 F2 D L' F' R2 B' L2 D2 B' R';2020-03-18 09:03:46;13.20
678;10.68;;B' R F2 U' D L2 U F L' U' R2 D2 L2 U L2 B2 U' D2;2020-03-18 09:04:11;10.68
679;8.98;;B U2 F2 D B D' F' L D' R' B2 D2 F2 U2 R' B2 R' L' B2 U2;2020-03-18 09:04:40;8.98
680;10.57;;F' R' F U R' B U B2 U2 L D2 B2 L' U2 L F2 L' D2 L';2020-03-18 09:05:02;10.57
681;10.46;;F2 R2 D2 F R2 B' D2 F2 U2 F2 U B D' F L B' L' R F2 D;2020-03-18 09:05:27;10.46
682;10.95;;L2 U L U2 L' F2 U2 R' D2 F2 R' D2 F2 D2 B' F' U' B' F R' F;2020-03-18 09:05:56;10.95
683;12.73;;R2 F B2 R B' L2 D' R2 L D2 F U2 D2 L2 U2 D2 F2 B' D2 F2 B';2020-03-18 09:06:17;12.73
684;11.84;;R2 U2 L2 D L2 U' L2 F2 U' B2 R2 F' R F U L' D B U B F2;2020-03-18 10:22:21;11.84
685;9.94;;D2 F R2 F D2 R2 B2 L2 U2 B2 U2 F2 U' B' R U B' L2 B2 U' F';2020-03-18 10:22:45;9.94
686;11.16;;F' L2 B2 L2 F' R2 B L2 B' D2 R2 F' D L2 F2 L B2 F' L U R';2020-03-18 10:23:07;11.16
687;13.38;;B' U2 L2 U R2 D B2 R2 D' B2 R2 D2 R U L' B' F2 D2 U' L2;2020-03-18 10:23:29;13.38
688;13.20;;F2 R2 F' L2 F L2 D2 B' R2 F2 L D' R2 F D' L2 R F2 R2;2020-03-18 10:23:55;13.20
689;13.47;;R' F' B2 L' B L2 U D2 R F' D2 B' U2 F' R2 D2 F R2 F U2;2020-03-18 10:24:19;13.47
690;15.48;;B2 R B2 D2 L2 B D' U2 F2 R F2 R F2 L' B2 R' B2 U2 R' F;2020-03-18 10:24:44;15.48
691;12.69;;R U2 B D2 L F R D2 L2 U' B2 U2 F2 L2 B2 U R2 U2 L2 F' R;2020-03-18 10:26:50;12.69
692;12.62;;U2 F' D F R' U2 L U B D B2 L2 D2 F2 R2 D R2 U' F2 B2 R2;2020-03-18 10:27:57;12.62
693;11.22;;D2 L' D2 L2 D B2 D' B2 R2 U' F2 U2 B2 D' L' B' L2 B' U' L' F';2020-03-18 10:28:21;11.22
694;12.80;;R2 L2 F' L B R2 F2 U' R' F' R2 F U2 F2 B L2 B2 U2 R2 D2 F';2020-03-18 10:28:43;12.80
695;12.33;;B L2 B2 L2 R2 U2 F2 U2 F' U2 D' R' F' U B' L R2 B2 R' B';2020-03-18 10:29:25;12.33
696;10.55;;R' F B2 L2 B2 U L2 D B2 D' B2 U2 R' U2 B' U' B2 U L' R2;2020-03-18 10:29:52;10.55
697;12.05;;R2 U L2 F2 U F2 R2 U' B2 U2 L2 U2 L B R' D2 U2 F R' D;2020-03-18 10:30:19;12.05
698;9.65;;L' U' R D2 F' R' D B' D2 R2 U2 B2 R2 B L2 F D2 B' L2 R' F2;2020-03-18 10:30:42;9.65
699;10.57;;R U2 D2 R F2 U' R' B' D' F' D2 B2 D2 R2 F' U2 D2 L2 F2;2020-03-18 10:31:03;10.57
700;12.48;;D2 U2 L2 B2 R' U2 L U2 R' B2 L D2 U B2 L' U' L2 B' F D2 U';2020-03-18 10:31:24;12.48
701;10.98;;B' R2 U2 B R2 U2 R2 B F D2 F2 D L' U L2 F' U L' F2 D U2;2020-03-18 10:31:50;10.98
702;10.87;;B R2 L' U' F D' L B L2 D2 F U2 B' U2 F R2 B L2 F L B2;2020-03-18 10:32:11;10.87
703;9.90;;D F2 R L2 B U D F B2 R2 U2 R' B2 U2 L F2 R' U2 F2;2020-03-18 10:32:33;9.90
704;9.00;;R B' L' F2 U R2 D L2 R2 D U2 F2 L' D L2 U' F' U' R;2020-03-18 10:33:31;9.00
705;11.33;;B R2 U L2 D F2 D2 L2 D' R2 U F2 B' R2 B D R' F2 D2 L2;2020-03-18 10:33:49;11.33
706;14.35;;B' D R2 B2 U' B2 L2 D' R2 B2 D R B2 F L' R D2 B F R';2020-03-18 10:34:31;14.35
707;11.34;;D' F2 L2 U' B2 L2 R2 U R2 U2 F2 D2 F' U L R B L D' L B';2020-03-18 10:34:58;11.34
708;13.64;;L' U B2 F2 L2 F2 D2 R2 D' L2 U2 F' R U2 L D2 R2 B' F';2020-03-18 10:35:19;13.64
709;12.55;;U2 L2 F2 B R' L' D L D' U2 F' U2 R2 F' R2 F' U2 F L2 F';2020-03-18 10:35:45;12.55
710;12.45;;L2 F L' B R D B' L2 U D2 R U2 R L D2 B2 U2 B2 R' B2;2020-03-18 10:36:07;12.45
711;10.98;;B2 L2 D' F2 R2 U' R2 U' F2 D' L2 R2 F L U R2 F' L' U2 F2;2020-03-18 10:36:39;10.98
712;10.92;;F U2 L2 B U2 L2 U2 F U2 R2 F U L R2 F2 U2 B2 U2 R U';2020-03-18 10:37:05;10.92
713;15.36;;U2 R F2 L2 U' B2 U L2 D L2 U L2 D2 B R U F U2 F L F2;2020-03-18 10:37:25;15.36
714;10.12;;L' U2 R2 U' R2 D' B2 R2 U' F2 U' B D B2 F' L2 F' D2 L';2020-03-18 10:37:55;10.12
715;14.62;;U' B2 D2 U F2 U B2 U' F2 L2 B L D B' F2 D' L' B' F D';2020-03-18 10:38:15;14.62
716;14.35;;B' U B R F' L' U' L2 D2 B2 L U2 R' B2 L2 F2 D2 R' F2 D R;2020-03-18 10:38:40;14.35
717;12.08;;F2 U' B2 R2 D2 R' B2 U2 R' B2 L F2 L' U2 F R F L D U2 R2;2020-03-18 10:39:17;12.08
718;10.39;;D' F D' R2 L' U D2 R L2 F U2 R2 U2 D2 B2 L2 B U2 B D2 U;2020-03-18 10:39:39;10.39
719;12.62;;B2 U F2 L' U2 B R' L B F2 D F2 U' F2 D L2 U F2 D B2 D2;2020-03-18 11:15:56;12.62
720;11.16;;F2 R2 U' B R2 F' R2 U D2 L F2 L' U2 D2 L D2 F2 U;2020-03-18 11:16:48;11.16
721;13.09;;D' L2 B2 U2 L2 D B2 D' L2 U L2 F2 L F' L F2 R B2 D' U;2020-03-18 11:50:50;13.09
722;10.10;;F2 U2 R2 F2 R2 B2 F' L2 B' L2 U2 R' B' L' D R' B' U2 F L';2020-03-18 11:51:36;10.10
723;13.41;;R2 L' U' D2 R B R' D L' U' R2 U' R2 F2 D2 R2 D F2 R2 B2;2020-03-18 11:51:58;13.41
724;10.95;;F2 R' U2 L' U2 B R2 F D' L' B2 L2 F2 L F2 U2 F2 L' D2 L';2020-03-18 11:52:23;10.95
725;11.65;;L2 F' U2 L B2 U2 B2 R U2 L R U2 R U2 B D' L F2 R' F U;2020-03-18 11:52:44;11.65
726;13.02;;L2 D2 R' B2 D2 R' B2 R' U2 F2 R' D B U' R D U2 B' U B;2020-03-18 11:53:07;13.02
727;9.38;;L' F L2 U B2 R2 F2 R2 D F2 U F2 U L' F' L F2 D' B' F2;2020-03-18 11:53:32;9.38
728;9.67;;L2 F2 D2 R2 U' B D B R' F D2 B R2 D2 F B2 R2 B2;2020-03-18 11:53:51;9.67
729;9.29;;R' D F U R2 L U' D2 B U' F2 U L2 D2 R2 B2 D' F2 U2 L2;2020-03-18 11:54:45;9.29
730;8.88;;F2 D' B2 R2 D2 B2 U2 B2 U2 L' F2 L' U2 R F D2 R' F D U2 B2;2020-03-18 11:55:07;8.88
731;11.25;;R B2 F2 U F2 D' U' B2 U2 B2 R2 U' R' F' D' L2 B R B2 D2;2020-03-18 11:55:32;11.25
732;9.22;;R F' L2 D2 B2 R U2 F2 L U2 L' D2 L2 R' D' B' F U' F2 R' F;2020-03-18 11:55:57;9.22
733;8.41;;L2 B2 R2 D' L2 R2 D R2 U B2 U2 F R' U' B2 F2 L B' L2 U R2;2020-03-18 11:56:18;8.41
734;12.62;;U B' U2 F2 L2 F2 L2 D' F2 D L2 U' L2 R' D' F' L B' L;2020-03-18 11:56:45;12.62
735;10.75;;L2 F2 D2 B2 R2 B2 R2 U L2 D B' L R' U R' B2 L' D' U R2;2020-03-18 11:57:12;10.75
736;9.47;;U R L2 B2 U' F2 D B2 U' F2 D' R2 U F U' L2 U B R' B2;2020-03-18 11:57:32;9.47
737;9.04;;D F2 U' F2 D B2 U L2 F2 U' R2 U' B D U L D L2 B' R B;2020-03-18 11:57:50;9.04
738;9.56;;U B2 L B2 U2 L B' L2 U' F2 L D2 L2 F2 B2 R F2 R B2 L' D2;2020-03-18 11:58:19;9.56
739;10.51;;L' B2 D' B2 U' B2 L2 B2 R2 U B2 U' R U' L' B' D B2 D F U2;2020-03-18 11:58:40;10.51
740;11.20;;D' R2 L B U2 R2 L' U L2 D' L2 D R2 U2 B2 R2 F' L';2020-03-18 11:59:28;11.20
741;13.11;;D2 F2 D2 L F' U R2 D' F R F2 L2 F2 U2 R2 U2 L F2 R' B2 R2;2020-03-18 11:59:53;13.11
742;9.74;;L' U R B' R2 F L' F2 B D L2 D' R2 F2 U2 R2 B2 U F2 D' F2;2020-03-18 12:00:40;9.74
743;11.02;;F R' B2 D2 R2 B2 R2 U' B2 D' B2 U F' L F2 D L' U' R' B2;2020-03-18 12:00:59;11.02
744;12.30;;B L2 F2 U B' D F L U L2 B R2 F2 D2 R2 B2 U2 B' R2 U2;2020-03-18 12:01:21;12.30
745;11.52;;D L2 D' L2 U B2 R2 B2 L2 D' L' U' F L' U' R U' B L2;2020-03-18 12:01:42;11.52
746;14.33;;B R' F L2 B' U2 F L2 D2 F' L2 B2 F' L' U2 F2 U L2 R2 B';2020-03-18 12:02:05;14.33
747;12.57;;R' F R L2 F2 U' L2 U2 R2 F2 L2 U B2 D2 L' F U2 L B D';2020-03-18 12:02:28;12.57
748;13.14;;D' F2 D L2 D2 R2 F2 U2 F2 U' R2 U' F D R2 U L F2 U B U2;2020-03-18 12:02:49;13.14
749;13.43;;R2 B2 U2 B2 D2 R2 D B2 U' L2 F2 B' R' U' R' D' B F L' U' L';2020-03-18 12:03:18;13.43
750;11.72;;B2 R F' D' R2 D' L2 R2 D F2 L2 U' L2 U R B2 D2 R' F D2 U;2020-03-18 12:03:41;11.72
751;12.66;;L2 D' R2 D2 B2 U2 R' U2 R U2 F2 L' B2 R' U' L' F' D' B' F2 R;2020-03-18 12:04:05;12.66
752;10.12;;U B' U2 R D2 B2 D2 R2 D2 F2 L' U2 L' D B' U R2 D' F' R2;2020-03-18 12:04:30;10.12
753;12.67;;D' F' L2 U' B2 R2 D2 U' B2 D R2 B2 F' U2 F' L' U' F' D';2020-03-18 12:04:49;12.67
754;10.08;;F' R2 U F R B2 U L U2 R2 F2 R2 D2 F2 U L2 U2 D' B2 D';2020-03-18 12:05:11;10.08
755;13.05;;D' B2 U2 L' D2 B2 L2 F2 R' D2 L' B2 D2 F' U' B F L2 U L F2;2020-03-18 12:05:33;13.05
756;10.30;;L2 B2 U B2 R2 U R2 D' F2 U B2 U2 L' U' R B F' D' F2 L2 R;2020-03-18 12:06:00;10.30
757;9.79;;U2 F' R U2 B2 R' U2 B2 L' B2 D2 F2 R2 B' D' L F' R2 D' F';2020-03-18 12:06:20;9.79
758;9.74;;R L2 U2 F2 U2 F2 L2 U' B2 D F2 D F' U' L F2 L U2 L D;2020-03-18 12:06:43;9.74
759;8.86;;B R B2 D F2 L2 U' B2 D2 U' L2 B2 L2 F' U' F R' B U2 L2;2020-03-18 12:07:05;8.86
760;9.13;;D' L2 F2 D U' B2 L2 B2 U B2 L2 B' L' D2 B R' U R2 U' L R;2020-03-18 12:07:47;9.13
761;9.61;;L B R2 L F' L2 D2 R B2 L2 U R2 D F2 R2 U D2 F2 D' L;2020-03-18 12:08:08;9.61
762;12.74;;U2 B R2 B' L2 D2 R2 F2 U2 F' L' D2 U B2 L F' D R2 B2 U';2020-03-18 12:09:01;12.74
763;15.03;;U2 R' B2 F2 R2 D2 R F2 L U2 R U' L2 D F' R D2 B' L2 F U;2020-03-18 12:09:25;15.03
764;11.22;;R2 B' L2 F2 L' D2 F' R' U D2 F L2 B2 D2 B' R2 U2 F';2020-03-18 12:24:44;11.22
765;9.69;;R U2 F2 B' U2 L2 D' R F2 B' L2 U2 B2 L2 F' L2 D2 F2;2020-03-18 12:25:05;9.69
766;9.18;;F R2 B' L2 R2 B L2 U2 L2 B' U' L' D F R U L' D' U R2;2020-03-18 12:25:25;9.18
767;13.77;;L U' B D2 F L' B L2 F2 R L2 U2 B2 D2 R B2 R2 U F;2020-03-18 12:25:43;13.77
768;11.02;;L U F R' F R' L' D' B D' F2 U' R2 F2 R2 U B2 L2 U R2;2020-03-18 12:26:09;11.02
769;14.15;;R' F L U' F' D L2 D' R D2 R D2 R' B2 R U2 R U2 R D2;2020-03-18 12:26:31;14.15
770;10.58;;B2 D2 L2 B2 D' F' B2 R' D2 B2 R2 F2 R F2 U2 R' B2 D' B';2020-03-18 12:27:02;10.58
771;9.69;;R' U' D2 F2 U' B' R' U R2 L2 D' R2 D2 L2 D' L2 U' R2 B L2;2020-03-18 12:27:23;9.69
772;10.73;;U2 R2 D2 R' F2 L' U2 R2 B2 R B U2 L2 U F2 U';2020-03-18 12:27:48;10.73
773;10.19;;B U L2 U' F B L' U L' D2 F2 D2 B2 L2 D2 R L2 U2 F2;2020-03-18 12:28:09;10.19
774;13.70;;U2 R2 B2 D' B2 R2 U2 L2 D F2 L' D' B D' U' R B2 F D2 F';2020-03-18 12:28:31;13.70
775;7.67;;R2 U2 L2 F' D2 F' R2 B U2 L2 B2 U2 D' L D2 R F2 U' F D R2;2020-03-18 12:28:55;7.67
776;10.62;;D U2 L' D2 U2 L' F2 D2 L' D2 L R2 D F' U2 L D2 B2 D2 F';2020-03-18 12:29:40;10.62
777;15.91;;B U B' D2 R2 L' F2 D' L' U2 R B2 L' F2 D2 B2 U2 L' D2 L;2020-03-18 12:30:03;15.91
778;11.38;;U' B R2 B L U' R U R2 B' D2 B' R2 L2 U2 F L2 F2 B' R';2020-03-18 12:30:30;11.38
779;9.67;;B D' L2 U R2 D' F2 D' F2 U2 B2 U2 L F' D' R' B L U' L F;2020-03-18 12:30:54;9.67
780;12.78;;L' D2 R2 F D2 F R2 F U2 B' R2 B2 L2 R' F2 U' R' U2 R2 U;2020-03-18 12:31:13;12.78
781;9.72;;U' D2 B' D2 B F L2 D2 U2 F' L2 U' F L2 F2 L D2 U' B';2020-03-18 12:31:41;9.72
782;13.09;;F2 D' R2 D' L2 D' L2 D2 B2 R B' U' L' B' L2 B2 L2 R2;2020-03-18 12:32:03;13.09
783;10.53;;U2 L2 D L2 B2 D' B2 F2 U2 B2 F2 R D L' D' F2 L2 R2 B' L';2020-03-18 12:32:27;10.53
784;12.10;;B2 U2 B' U2 L2 U2 F2 L2 B U2 F' R U2 L' B' D' B R2 B' L2;2020-03-18 12:32:48;12.10
785;11.16;;B' U2 F2 R F2 R' U2 R F2 D2 R' B2 R2 D U' F' D L' F2 D F';2020-03-18 12:33:12;11.16
786;13.16;;B2 U2 L D2 F2 L' R D2 R B2 F' D' R2 D2 U' L' U L' F2;2020-03-18 12:33:34;13.16
787;7.87;;F2 L' D2 L F2 R2 B2 U2 R U2 R D2 B L2 R' D' B U B L R';2020-03-18 12:33:58;7.87
788;10.08;;R2 F L' D' R2 B R F2 U' L2 U' R2 U' R2 U F2 U2 R2 U' R F';2020-03-18 12:34:22;10.08
789;13.47;;R2 B2 D2 R2 B2 R D' B' L2 U2 F' R2 B2 R2 U2 F U2 L2 U F;2020-03-18 12:35:12;13.47
790;9.49;;L2 D2 R2 B2 U2 B R2 D2 B D2 F' U' F' L U2 F L D' F U;2020-03-18 12:35:35;9.49
791;13.50;;F' B' L' F U' D F2 U2 F U2 R2 L2 F' L2 U2 D2 B U B';2020-03-18 14:19:14;13.50
792;13.18;;L' B2 U R2 U' F2 D' B2 U' B2 D' F L' D' B' D F2 L' U2;2020-03-18 14:19:42;13.18
793;14.42;;R' F D B2 D U2 B2 U' R2 U L2 U' B2 L2 R D' B F2 R F R2;2020-03-18 14:20:08;14.42
794;10.84;;L' B' L2 D' R2 F2 D2 U' L2 U2 R2 B2 D R D2 U' L F D2 L' B';2020-03-18 14:20:37;10.84
795;12.30;;F2 D' U' B2 L2 B2 D' F2 D R2 B' L' U' F L' F' R' U' L2;2020-03-18 14:21:02;12.30
796;9.13;;R2 F R2 B D2 R2 B L2 R2 U2 R2 D' R F' L F' R' D2 F;2020-03-18 14:21:27;9.13
797;11.63;;U B' R' L' U B U L' F' B2 R2 B2 U' L2 U2 D' R2 U2 L2 D';2020-03-18 14:21:44;11.63
798;9.94;;U' B L' U2 R' D B2 R' U2 F2 L2 U B2 D L2 U F2 B2 U B';2020-03-18 14:22:08;9.94
799;13.54;;F2 D B R L2 U2 F2 D R' L2 B2 R2 B' L2 D2 B L2 B2 D2 F;2020-03-18 14:22:34;13.54
800;12.18;;F' L' D B2 D' F2 U2 R2 B2 L2 U' B2 L2 F L2 U' F D' B2 L';2020-03-18 14:23:00;12.18
801;13.99;;R D R2 F U R D' F2 D2 L F2 L D2 R2 F2 R' B2 U;2020-03-18 14:23:24;13.99
802;12.62;;B' L2 U R2 D2 L2 B2 R2 D' R2 D U2 B R' U' B F D' F D2;2020-03-18 14:23:50;12.62
803;10.93;;D F2 R B2 L' D2 R D2 B2 D2 U2 F R D' R U2 R' B';2020-03-18 14:24:12;10.93
804;13.16;;B' L2 U2 L2 D2 R2 F D2 F2 L2 R D F L2 R D2 F D B2 L';2020-03-18 14:24:39;13.16
805;10.73;;D' L F2 D R2 F U R2 B D2 R U2 B2 D2 R L2 D2 R B2 L B2;2020-03-18 14:25:01;10.73
806;10.32;;B2 U F2 R2 U' R2 D2 F2 L2 U2 B2 F2 R' D2 B L2 B F2 R D2 B;2020-03-18 14:25:22;10.32
